listing_id,name,description,text,llama_response
30440634.0,Large 3 BDR on 2 Levels 5 ⭐ Star Reviews,"Located in central downtown. The property is just a few steps to St. Catherine street and a 10 minute walk to Crescent. You can walk to everything and there is a subway 1 block away.<br /><br />Newly redesigned and professionally decorated. New sleeper couch and new mattresses.<br /><br />Enjoy 1,650 square feet on two levels. Air conditioning and tower fans for your comfort.<br /><br />2 Floors with plenty of space.<br /><br />Don't take my word,  just read the impeccable 5 star reviews.","Large 3 BDR on 2 Levels 5 ⭐ Star Reviews
Located in central downtown. The property is just a few steps to St. Catherine street and a 10 minute walk to Crescent. You can walk to everything and there is a subway 1 block away.<br /><br />Newly redesigned and professionally decorated. New sleeper couch and new mattresses.<br /><br />Enjoy 1,650 square feet on two levels. Air conditioning and tower fans for your comfort.<br /><br />2 Floors with plenty of space.<br /><br />Don't take my word,  just read the impeccable 5 star reviews.",<coroutine object preguntar_llama at 0x11c226880>
4824784.0,Large modern 2BD in Plateau/MileEnd,"If you are looking to be in one of the most central locations in Montreal where all the new and trendy restaurants and bars and stores meet the typical and most historical eateries and bagel shops, then look no further.  This is your place!","Large modern 2BD in Plateau/MileEnd
If you are looking to be in one of the most central locations in Montreal where all the new and trendy restaurants and bars and stores meet the typical and most historical eateries and bagel shops, then look no further.  This is your place!",<coroutine object preguntar_llama at 0x11c226710>
47359561.0,Elegant Apartment /Élégant Appartement CTIQ:304216,"Typical Montreal apartment, a large, bright 3-bedroom suite with a beautiful kitchen and bathroom (front and rear balconies). A quiet neighborhood, near the Lachine Canal and all services. Close to the metro and highways 13, 15 and 40.<br />Typical apartment of Montreal, a large suite with 3 bright bedrooms with a beautiful kitchen and bathroom (front and back balcony). A quiet neighborhood, close to the Lachine Canal and all services. Close to the metro and highways 13, 15 and 40","Elegant Apartment /Élégant Appartement CTIQ:304216
Typical Montreal apartment, a large, bright 3-bedroom suite with a beautiful kitchen and bathroom (front and rear balconies). A quiet neighborhood, near the Lachine Canal and all services. Close to the metro and highways 13, 15 and 40.<br />Typical apartment of Montreal, a large suite with 3 bright bedrooms with a beautiful kitchen and bathroom (front and back balcony). A quiet neighborhood, close to the Lachine Canal and all services. Close to the metro and highways 13, 15 and 40",<coroutine object preguntar_llama at 0x11c2265a0>
1.1116532896992362e+18,New Luxury Unit in Heart of MTL 805 | Metro access,"Immerse yourself in downtown Montreal's cultural pulse at Summit's Furnished Apartments. Experience boutique hotel charm, homey comforts, and resort-style amenities all included in your stay, such as a gym, pool, jacuzzi and sauna. Enjoy direct metro access (Place des Arts), 24/7 doorman service, and optional parking. Indulge in two onsite restaurants (Muse and Commodore) and explore nearby cafes and terraces. Steps from iconic landmarks and year-round events, your Montreal adventure awaits!","New Luxury Unit in Heart of MTL 805 | Metro access
Immerse yourself in downtown Montreal's cultural pulse at Summit's Furnished Apartments. Experience boutique hotel charm, homey comforts, and resort-style amenities all included in your stay, such as a gym, pool, jacuzzi and sauna. Enjoy direct metro access (Place des Arts), 24/7 doorman service, and optional parking. Indulge in two onsite restaurants (Muse and Commodore) and explore nearby cafes and terraces. Steps from iconic landmarks and year-round events, your Montreal adventure awaits!",<coroutine object preguntar_llama at 0x11c226430>
53683233.0,Beau et spacieux 3 1/2 situé au coeur de Verdun!,"Beautiful and spacious 3 1/2 located in the heart of Verdun, a 10-minute walk from Verdun metro and 15 minutes from Wellington Street with all the shops you need. You will appreciate the calm of the neighborhood, the proximity of the wonderful St. Lawrence River (8 min drive and 15 min walk) as well as the many waterfront parks. There is also a BIXI station 8 min walk away for your summer trips and of course bus stops for your trips to the city center!","Beau et spacieux 3 1/2 situé au coeur de Verdun!
Beautiful and spacious 3 1/2 located in the heart of Verdun, a 10-minute walk from Verdun metro and 15 minutes from Wellington Street with all the shops you need. You will appreciate the calm of the neighborhood, the proximity of the wonderful St. Lawrence River (8 min drive and 15 min walk) as well as the many waterfront parks. There is also a BIXI station 8 min walk away for your summer trips and of course bus stops for your trips to the city center!",<coroutine object preguntar_llama at 0x11c2262c0>
6.369487049004727e+17,2BR - Perfectly Located Unit near Downtown MTL,"2BR - Perfectly Located Modern Apartment<br /><br />Walking distance to Downtown Montreal/Old Port/Chinatown/Mont-Royal and many more<br /><br />Tourist Residence - CITQ member<br /><br />We are located in Le Plateau, a central location on St-Denis street in Montreal. We welcome you to our renovated 2 closed bedrooms fully furnished, safe and super clean apt. Close to parks, bike paths, shops, coffee bars, grocery stores and fine restaurants.","2BR - Perfectly Located Unit near Downtown MTL
2BR - Perfectly Located Modern Apartment<br /><br />Walking distance to Downtown Montreal/Old Port/Chinatown/Mont-Royal and many more<br /><br />Tourist Residence - CITQ member<br /><br />We are located in Le Plateau, a central location on St-Denis street in Montreal. We welcome you to our renovated 2 closed bedrooms fully furnished, safe and super clean apt. Close to parks, bike paths, shops, coffee bars, grocery stores and fine restaurants.",<coroutine object preguntar_llama at 0x11c226150>
8.940988430345533e+17,Executive House in Montreal,"Escape to a luxurious retreat in a serene residential neighborhood, just steps away from Montreal's bustling downtown core! Our executive private townhouse boasts a spectacular location with easy access to all the area's top attractions, without sacrificing the peace and quiet you need to recharge and relax. Enjoy a private backyard oasis for outdoor relaxation, and take advantage of our on-site parking to ensure smooth and easy stay.","Executive House in Montreal
Escape to a luxurious retreat in a serene residential neighborhood, just steps away from Montreal's bustling downtown core! Our executive private townhouse boasts a spectacular location with easy access to all the area's top attractions, without sacrificing the peace and quiet you need to recharge and relax. Enjoy a private backyard oasis for outdoor relaxation, and take advantage of our on-site parking to ensure smooth and easy stay.",<coroutine object preguntar_llama at 0x11c225fe0>
1.054226500601188e+18,3 1/2 Ho-Ma,You'll have a good time at this cozy place. It is bright and spacious. Its location is nice. It is a 7-minute walk from the metro which takes you to the city center in about fifteen minutes.,"3 1/2 Ho-Ma
You'll have a good time at this cozy place. It is bright and spacious. Its location is nice. It is a 7-minute walk from the metro which takes you to the city center in about fifteen minutes.",<coroutine object preguntar_llama at 0x11c225e70>
40373541.0,2 Bedroom 2 bathroom w/ a large terrace,"Stay in this 2 Bedroom, 2 Bathroom apartment. Beautifully furnished located in the foody paradise of little burgundy right next to Metro Atwater, Lionel Groulx and much more.","2 Bedroom 2 bathroom w/ a large terrace
Stay in this 2 Bedroom, 2 Bathroom apartment. Beautifully furnished located in the foody paradise of little burgundy right next to Metro Atwater, Lionel Groulx and much more.",<coroutine object preguntar_llama at 0x11c225d00>
7.275042675818482e+17,"The Boho escapade. Pet friendly, free parking","Relax at this peaceful place to stay.<br />Fully equipped for a long stay in Montreal. 15 mins away from Downtown. Grosseries stores, pharmacies, commerces near by. I f you don't have a car don't worry 4 bus stops will get you to the nearest Metro station in 12 mins. Bring your dearest pet with you. Second floor unit (no neighbours upstairs. Ideal to work from home away your own home.","The Boho escapade. Pet friendly, free parking
Relax at this peaceful place to stay.<br />Fully equipped for a long stay in Montreal. 15 mins away from Downtown. Grosseries stores, pharmacies, commerces near by. I f you don't have a car don't worry 4 bus stops will get you to the nearest Metro station in 12 mins. Bring your dearest pet with you. Second floor unit (no neighbours upstairs. Ideal to work from home away your own home.",<coroutine object preguntar_llama at 0x11c225b90>
